timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield,dead_reckoning
322901844,322896063,71315384,38.97361176678716,-76.9219165064937,1.9771723,-0.0068164654,-5.052092,0.036267716,-0.014497595,-0.0046971543,3.482789,0.06525803,0.013720844,-0.028933965,0.00042390026,-0.0013321475,0.0012392444,-2.0802763,5.844929,0.7111557,1.5647428,-0.57854617,12.486519,5.678389,0.09869442,0.04158364,0.08260682,0.028644225,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323007699,323002242,71315384,38.97361176678716,-76.9219165064937,2.3446243,0.009980679,-5.0612907,0.036267716,-0.014497595,-0.0046971543,3.3798995,0.05840765,0.0027411822,-0.043981098,0.00042390026,-0.0013321475,0.0012392444,-1.2455881,-0.40159622,5.431112,1.5628173,-0.57854617,12.486519,5.6875877,0.098195344,0.04158879,0.08057507,0.028022837,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323137372,323136812,71315384,38.97361176678716,-76.9219165064937,2.7855613,0.032226514,-5.074021,0.036267716,-0.014497595,-0.0046971543,3.111042,0.07445986,0.013512486,-0.036302682,0.00042390026,-0.0013321475,0.0012392444,-3.2958405,7.564908,3.8255208,1.5645865,-0.57854617,12.486519,5.700318,0.09761382,0.04142574,0.07833467,0.02649324,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323222759,323222054,71315384,38.97361176678716,-76.9219165064937,3.060075,0.055386305,-5.081162,0.036267716,-0.014497595,-0.0046971543,2.9392142,0.048749868,0.0085228225,-0.039442547,0.00042390026,-0.0013321475,0.0012392444,-0.974771,0.29206255,-3.054677,1.5677726,-0.57854617,12.486519,5.707459,0.09648712,0.04129808,0.075927615,0.026011925,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323301592,323301012,71315384,38.97361176678716,-76.9219165064937,3.295409,0.0699144,-5.0822983,0.036267716,-0.014497595,-0.0046971543,2.7435184,0.020909287,0.03492649,-0.0098371655,0.00042390026,-0.0013321475,0.0012392444,-3.894226,1.3189712,1.6104717,1.569076,-0.57854617,12.486519,5.7085953,0.09622944,0.041203894,0.07528968,0.025713349,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323385962,323384964,71315384,38.97361176678716,-76.9219165064937,3.5202122,0.08107495,-5.0787764,0.036267716,-0.014497595,-0.0046971543,2.503843,0.015289501,0.06510586,0.022851227,0.00042390026,-0.0013321475,0.0012392444,-3.0355468,2.0988564,0.54537237,1.572365,-0.57854617,12.486519,5.7050734,0.096005216,0.041253142,0.074213594,0.025978139,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323478379,323476338,71315384,38.97361176678716,-76.9219165064937,3.7499266,0.09181088,-5.0712175,0.036267716,-0.014497595,-0.0046971543,2.2048304,-0.031566784,0.0884671,0.050641514,0.00042390026,-0.0013321475,0.0012392444,-4.407008,-3.8828824,2.0813758,1.5714444,-0.57854617,12.486519,5.6975145,0.09661268,0.041328378,0.07521472,0.026378019,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323593068,323592372,71315384,38.97361176678716,-76.9219165064937,4.0022297,0.103085965,-5.0566196,0.036267716,-0.014497595,-0.0046971543,1.8642972,-0.012893714,0.1511956,0.12042451,0.00042390026,-0.0013321475,0.0012392444,-3.96267,0.12102471,6.232377,1.5704743,-0.57854617,12.486519,5.6829166,0.09550536,0.041198753,0.074637845,0.026173253,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323728779,323724477,71315384,38.97361176678716,-76.9219165064937,4.2483425,0.11521079,-5.0349965,0.036267716,-0.014497595,-0.0046971543,1.5081301,-0.010730904,0.103928715,0.085203886,0.00042390026,-0.0013321475,0.0012392444,1.5413494,0.54100126,-9.387738,1.5748667,-0.57854617,12.486519,5.6612935,0.09495654,0.041026406,0.07670833,0.026120571,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323822939,323822036,71315384,38.97361176678716,-76.9219165064937,4.3991237,0.121353045,-5.0184183,0.036267716,-0.014497595,-0.0046971543,1.2656653,-0.027683495,0.12380688,0.112982064,0.00042390026,-0.0013321475,0.0012392444,-4.9533453,-0.15718092,5.5845785,1.574887,-0.57854617,12.486519,5.6447153,0.093037926,0.040715314,0.07599616,0.025520638,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323891998,323891143,71315384,38.97361176678716,-76.9219165064937,4.492732,0.12094945,-5.0058403,0.036267716,-0.014497595,-0.0046971543,1.1179674,-0.03868683,0.0777707,0.07321519,0.00042390026,-0.0013321475,0.0012392444,-1.6013925,0.20653865,-1.7842566,1.5772176,-0.57854617,12.486519,5.6321373,0.09276157,0.040606104,0.07739631,0.025590898,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
323991918,323987463,71315384,38.97361176678716,-76.9219165064937,4.596513,0.11650576,-4.9937468,0.036267716,-0.014497595,-0.0046971543,0.89232016,-0.039106786,0.052824847,0.051292546,0.00042390026,-0.0013321475,0.0012392444,-3.460959,1.7970659,-4.2099113,1.5782079,-0.57854617,12.486519,5.6200438,0.09446426,0.040985007,0.079234645,0.02750199,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324086797,324086194,71315384,38.97361176678716,-76.9219165064937,4.681552,0.11045697,-4.984645,0.036267716,-0.014497595,-0.0046971543,0.71875185,-0.05955818,0.020695763,0.022747688,0.00042390026,-0.0013321475,0.0012392444,-0.80008626,-1.1665683,-2.4153762,1.5801741,-0.57854617,12.486519,5.610942,0.09410674,0.040858004,0.07997516,0.027062472,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324178124,324177576,71315384,38.97361176678716,-76.9219165064937,4.7475224,0.10213141,-4.978022,0.036267716,-0.014497595,-0.0046971543,0.57439387,-0.06401028,-0.0011462355,0.0045137946,0.00042390026,-0.0013321475,0.0012392444,-0.73688954,0.86608315,-4.895831,1.5806633,-0.57854617,12.486519,5.604319,0.09301881,0.040709004,0.07915198,0.026660012,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324296721,324294862,71315384,38.97361176678716,-76.9219165064937,4.8115697,0.0891943,-4.9723186,0.036267716,-0.014497595,-0.0046971543,0.45020783,-0.064006425,-0.011710698,-0.002534641,0.00042390026,-0.0013321475,0.0012392444,-1.2284249,3.0393045,0.22304803,1.5795923,-0.57854617,12.486519,5.5986156,0.09323591,0.04067397,0.08057692,0.026801871,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324454915,324454125,71315384,38.97361176678716,-76.9219165064937,4.87236,0.06603767,-4.9667645,0.036267716,-0.014497595,-0.0046971543,0.31400478,-0.075137444,-0.03212152,-0.019262359,0.00042390026,-0.0013321475,0.0012392444,-0.8227779,2.259757,-1.346175,1.5769231,-0.57854617,12.486519,5.5930614,0.0925761,0.04054083,0.08000778,0.026781058,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324522800,324522037,71315384,38.97361176678716,-76.9219165064937,4.8884277,0.05160542,-4.964441,0.036267716,-0.014497595,-0.0046971543,0.2482922,-0.07339307,-0.009947995,0.003760478,0.00042390026,-0.0013321475,0.0012392444,-2.6073825,6.9753704,5.9892936,1.5744289,-0.57854617,12.486519,5.590738,0.091787554,0.040308654,0.079137035,0.02604387,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324606757,324602301,71315384,38.97361176678716,-76.9219165064937,4.903109,0.03656435,-4.962761,0.036267716,-0.014497595,-0.0046971543,0.16671671,-0.09496769,-0.0053240545,0.008597663,0.00042390026,-0.0013321475,0.0012392444,0.56516916,-1.8451107,0.567615,1.5722705,-0.57854617,12.486519,5.589058,0.09300215,0.04056784,0.07913051,0.027342593,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324723967,324723385,71315384,38.97361176678716,-76.9219165064937,4.9187107,0.019030444,-4.961919,0.036267716,-0.014497595,-0.0046971543,0.13241905,-0.10843372,-0.030238472,-0.016382104,0.00042390026,-0.0013321475,0.0012392444,1.5741482,-11.436651,-6.592601,1.5662258,-0.57854617,12.486519,5.588216,0.09450241,0.04076254,0.08016854,0.027806913,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324809090,324808461,71315384,38.97361176678716,-76.9219165064937,4.9278145,0.0090877265,-4.9618545,0.036267716,-0.014497595,-0.0046971543,0.1371886,-0.042911395,-0.0274912,-0.0138763385,0.00042390026,-0.0013321475,0.0012392444,-1.0390775,2.6999516,0.13532463,1.5625777,-0.57854617,12.486519,5.5881515,0.09466012,0.040870294,0.07916447,0.028158652,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324918939,324918339,71315384,38.97361176678716,-76.9219165064937,4.9361067,-0.0036187135,-4.9615808,0.036267716,-0.014497595,-0.0046971543,0.13589276,-0.056240425,-0.021955468,-0.008791523,0.00042390026,-0.0013321475,0.0012392444,-0.65646803,-5.989302,1.9554982,1.5561744,-0.57854617,12.486519,5.5878778,0.094846345,0.04080885,0.078611456,0.027635753,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
324998182,324997348,71315384,38.97361176678716,-76.9219165064937,4.942597,-0.009639367,-4.9613523,0.036267716,-0.014497595,-0.0046971543,0.13254738,-0.039490834,-0.039318938,-0.026279986,0.00042390026,-0.0013321475,0.0012392444,3.546724,-3.7352169,-6.8131814,1.5524645,-0.57854617,12.486519,5.5876493,0.09400993,0.040721364,0.076938406,0.027101338,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325096766,325092427,71315384,38.97361176678716,-76.9219165064937,4.9501524,-0.016748175,-4.9613266,0.036267716,-0.014497595,-0.0046971543,0.11981724,-0.036139745,-0.0070827724,0.0061855577,0.00042390026,-0.0013321475,0.0012392444,-3.5909245,-0.39421982,5.2823806,1.5479332,-0.57854617,12.486519,5.5876236,0.09537278,0.040918674,0.07781371,0.027743483,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325214140,325213439,71315384,38.97361176678716,-76.9219165064937,4.9594817,-0.024621975,-4.961526,0.036267716,-0.014497595,-0.0046971543,0.096542865,-0.040514037,-0.023876484,-0.010462977,0.00042390026,-0.0013321475,0.0012392444,0.49602827,3.827782,-1.5958685,1.5446604,-0.57854617,12.486519,5.587823,0.094866574,0.040899258,0.07650267,0.027451249,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325300707,325299841,71315384,38.97361176678716,-76.9219165064937,4.963128,-0.03316025,-4.9601707,0.036267716,-0.014497595,-0.0046971543,0.09235481,-0.038188092,-0.009277473,0.004767443,0.00042390026,-0.0013321475,0.0012392444,0.6779617,6.560076,3.6191983,1.5427223,-0.57854617,12.486519,5.5864677,0.09364411,0.040599562,0.07546094,0.026252797,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325410502,325409746,71315384,38.97361176678716,-76.9219165064937,4.967208,-0.04126781,-4.9582033,0.036267716,-0.014497595,-0.0046971543,0.07553844,-0.08565175,-0.0030426942,0.011854781,0.00042390026,-0.0013321475,0.0012392444,-5.9331393,-8.206495,4.7111998,1.5412763,-0.57854617,12.486519,5.5845003,0.094606966,0.04084178,0.07585368,0.02741131,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325484637,325483859,71315384,38.97361176678716,-76.9219165064937,4.9683795,-0.046139948,-4.9554405,0.036267716,-0.014497595,-0.0046971543,0.067220934,-0.034773402,0.005937868,0.02201799,0.00042390026,-0.0013321475,0.0012392444,-1.8529664,3.4955149,3.9824133,1.54234,-0.57854617,12.486519,5.5817375,0.09382517,0.040637225,0.07507017,0.026593465,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325584618,325583809,71315384,38.97361176678716,-76.9219165064937,4.969687,-0.049573023,-4.951481,0.036267716,-0.014497595,-0.0046971543,0.025534118,-0.022394227,0.007837944,0.025820354,0.00042390026,-0.0013321475,0.0012392444,-2.7127995,0.2587191,4.077931,1.5440114,-0.57854617,12.486519,5.577778,0.094350435,0.040809527,0.07532325,0.027431754,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325694415,325693670,71315384,38.97361176678716,-76.9219165064937,4.9707193,-0.048445635,-4.948426,0.036267716,-0.014497595,-0.0046971543,0.027489359,0.0006848909,-0.030539403,-0.010545015,0.00042390026,-0.0013321475,0.0012392444,-0.8702627,-3.6572366,-0.03509613,1.5469985,-0.57854617,12.486519,5.574723,0.0944901,0.040764067,0.0754418,0.027270982,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325791990,325791218,71315384,38.97361176678716,-76.9219165064937,4.9720755,-0.042492937,-4.945548,0.036267716,-0.014497595,-0.0046971543,0.049667217,0.0826636,-0.036379095,-0.014555822,0.00042390026,-0.0013321475,0.0012392444,3.0975006,8.545225,-1.0843531,1.548146,-0.57854617,12.486519,5.571845,0.0933889,0.0406221,0.074414186,0.026883202,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325890807,325890012,71315384,38.97361176678716,-76.9219165064937,4.9734573,-0.033316333,-4.944229,0.036267716,-0.014497595,-0.0046971543,0.021055406,0.07761503,-0.041003346,-0.017066214,0.00042390026,-0.0013321475,0.0012392444,-3.9896638,-1.8586766,5.3033338,1.5481291,-0.57854617,12.486519,5.570526,0.09247971,0.040369086,0.073869206,0.026119102,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
325998224,325997444,71315384,38.97361176678716,-76.9219165064937,4.977277,-0.02105939,-4.9471164,0.036267716,-0.014497595,-0.0046971543,0.043941446,0.09896573,-0.0845754,-0.05964906,0.00042390026,-0.0013321475,0.0012392444,1.8742104,2.5531268,-4.0657454,1.550765,-0.57854617,12.486519,5.5734134,0.09320677,0.04055856,0.07438518,0.027206643,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326107990,326107312,71315384,38.97361176678716,-76.9219165064937,4.981991,-0.008676313,-4.950716,0.036267716,-0.014497595,-0.0046971543,0.06203487,0.0726411,-0.08397242,-0.05900733,0.00042390026,-0.0013321475,0.0012392444,1.9045007,-7.825509,-0.22128314,1.5519129,-0.57854617,12.486519,5.577013,0.09281679,0.040392414,0.074443094,0.0267043,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326183494,326181345,71315384,38.97361176678716,-76.9219165064937,4.985333,0.0026130788,-4.952432,0.036267716,-0.014497595,-0.0046971543,0.06745885,0.15566361,-0.07099169,-0.046297282,0.00042390026,-0.0013321475,0.0012392444,1.1220428,7.7722335,0.37101516,1.5550735,-0.57854617,12.486519,5.578729,0.09272861,0.040443506,0.07410172,0.027144194,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326345204,326343098,71315384,38.97361176678716,-76.9219165064937,4.9932833,0.023772467,-4.9613705,0.036267716,-0.014497595,-0.0046971543,0.062387034,0.13611878,-0.06608736,-0.042498738,0.00042390026,-0.0013321475,0.0012392444,-0.8247457,6.4960313,0.41141978,1.5641128,-0.57854617,12.486519,5.5876675,0.09252439,0.040288,0.07367831,0.026622837,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326420409,326419629,71315384,38.97361176678716,-76.9219165064937,4.9995956,0.03200969,-4.965438,0.036267716,-0.014497595,-0.0046971543,0.065296695,0.06078412,-0.06702035,-0.04504745,0.00042390026,-0.0013321475,0.0012392444,-0.5692625,-3.1822321,1.3148793,1.5692493,-0.57854617,12.486519,5.591735,0.09168351,0.040182162,0.07289088,0.026316492,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326557515,326556699,71315384,38.97361176678716,-76.9219165064937,5.0110264,0.039665964,-4.9723353,0.036267716,-0.014497595,-0.0046971543,0.05998475,0.030548437,-0.045736726,-0.026183518,0.00042390026,-0.0013321475,0.0012392444,-0.81489515,-0.83126026,0.16530965,1.580899,-0.57854617,12.486519,5.5986323,0.09236062,0.0403201,0.07268569,0.027103027,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326658749,326657912,71315384,38.97361176678716,-76.9219165064937,5.021534,0.041699212,-4.975574,0.036267716,-0.014497595,-0.0046971543,0.07355464,-0.00985814,-0.03366365,-0.015899267,0.00042390026,-0.0013321475,0.0012392444,-1.9859642,0.5900994,2.8712916,1.5889953,-0.57854617,12.486519,5.601871,0.09369177,0.040470608,0.07374762,0.027481806,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326730157,326728301,71315384,38.97361176678716,-76.9219165064937,5.026937,0.040444106,-4.9773145,0.036267716,-0.014497595,-0.0046971543,0.06945358,0.005031162,-0.025287358,-0.008241651,0.00042390026,-0.0013321475,0.0012392444,-0.03451756,4.2738786,-0.8294093,1.5957463,-0.57854617,12.486519,5.6036115,0.09556127,0.040775415,0.07490996,0.028302887,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326798028,326797433,71315384,38.97361176678716,-76.9219165064937,5.0336246,0.04053259,-4.9784913,0.036267716,-0.014497595,-0.0046971543,0.038719684,-0.022174878,-0.023120789,-0.0067145587,0.00042390026,-0.0013321475,0.0012392444,2.2235074,3.9746132,-1.5257088,1.6008008,-0.57854617,12.486519,5.6047883,0.09591939,0.040954877,0.074187435,0.028524028,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326882000,326881391,71315384,38.97361176678716,-76.9219165064937,5.0404067,0.03846229,-4.9800057,0.036267716,-0.014497595,-0.0046971543,0.06829856,-0.042566024,-0.04181713,-0.025702976,0.00042390026,-0.0013321475,0.0012392444,0.8101818,-1.0646708,-3.674838,1.6059152,-0.57854617,12.486519,5.6063027,0.09763799,0.041271895,0.0754317,0.029387327,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
326983294,326981408,71315384,38.97361176678716,-76.9219165064937,5.0501704,0.03706918,-4.9813967,0.036267716,-0.014497595,-0.0046971543,0.04147159,-0.04336143,-0.0069921585,0.008222507,0.00042390026,-0.0013321475,0.0012392444,0.46314555,1.4228774,0.5962555,1.6106967,-0.57854617,12.486519,5.6076937,0.096358076,0.04112422,0.073868774,0.02827962,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327089407,327088850,71315384,38.97361176678716,-76.9219165064937,5.0608697,0.035807155,-4.99015,0.036267716,-0.014497595,-0.0046971543,-0.047805756,-0.05826935,-0.12736504,-0.11293121,0.00042390026,-0.0013321475,0.0012392444,-3.776948,-3.1911395,2.1302729,1.6103882,-0.57854617,12.486519,5.616447,0.09620562,0.041034047,0.073921375,0.027709318,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327206981,327204844,71315384,38.97361176678716,-76.9219165064937,5.0432625,0.033821717,-5.00262,0.036267716,-0.014497595,-0.0046971543,-0.4439367,-0.0552806,-0.09447635,-0.08076162,0.00042390026,-0.0013321475,0.0012392444,-5.0516605,-1.3153503,-1.6975169,1.6063694,-0.57854617,12.486519,5.628917,0.09394587,0.040676028,0.07191388,0.026193101,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327299439,327298766,71315384,38.97361176678716,-76.9219165064937,4.993386,0.032786988,-5.0056133,0.036267716,-0.014497595,-0.0046971543,-0.82062304,-0.046716403,-0.044961818,-0.030543653,0.00042390026,-0.0013321475,0.0012392444,-6.576066,2.1775415,4.8277617,1.6079334,-0.57854617,12.486519,5.6319103,0.09403086,0.040630724,0.07242063,0.025762733,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327393313,327392517,71315384,38.97361176678716,-76.9219165064937,4.9075117,0.030270815,-5.005656,0.036267716,-0.014497595,-0.0046971543,-1.2288867,-0.070461035,0.0044114534,0.019858323,0.00042390026,-0.0013321475,0.0012392444,-3.3036249,-4.723399,3.8696613,1.6081393,-0.57854617,12.486519,5.631953,0.092938624,0.040493198,0.07141065,0.02532701,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327503051,327497454,71315384,38.97361176678716,-76.9219165064937,4.764268,0.024384111,-5.004809,0.036267716,-0.014497595,-0.0046971543,-1.6688964,-0.07749471,-0.02592794,-0.008909583,0.00042390026,-0.0013321475,0.0012392444,-0.19102176,-5.984482,-0.7179487,1.6028316,-0.57854617,12.486519,5.631106,0.09355457,0.040538467,0.0731639,0.025594495,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327605562,327603656,71315384,38.97361176678716,-76.9219165064937,4.574645,0.015949171,-5.005822,0.036267716,-0.014497595,-0.0046971543,-2.0793014,-0.063412316,-0.033107977,-0.01492779,0.00042390026,-0.0013321475,0.0012392444,-3.885841,5.083438,3.9660535,1.5920215,-0.57854617,12.486519,5.632119,0.093722716,0.04064773,0.07428565,0.026249118,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327687190,327686366,71315384,38.97361176678716,-76.9219165064937,4.4031515,0.0075483248,-5.005059,0.036267716,-0.014497595,-0.0046971543,-2.419236,-0.06869751,-0.06571042,-0.045691207,0.00042390026,-0.0013321475,0.0012392444,-4.125146,9.686791,-4.4105306,1.5818225,-0.57854617,12.486519,5.631356,0.09278211,0.04039345,0.075579554,0.02567157,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327787044,327786369,71315384,38.97361176678716,-76.9219165064937,4.1517305,-0.002944652,-5.005863,0.036267716,-0.014497595,-0.0046971543,-2.7718267,-0.07323588,-0.009281019,0.012393935,0.00042390026,-0.0013321475,0.0012392444,-2.1840816,2.8560715,-0.6144056,1.5703303,-0.57854617,12.486519,5.63216,0.09301172,0.040503837,0.07598613,0.026436271,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327883333,327877717,71315384,38.97361176678716,-76.9219165064937,3.8878732,-0.011842452,-5.00105,0.036267716,-0.014497595,-0.0046971543,-3.077305,-0.075254835,0.0039989557,0.027774125,0.00042390026,-0.0013321475,0.0012392444,-1.4788198,-2.547032,-4.501641,1.5660442,-0.57854617,12.486519,5.627347,0.09288442,0.040415313,0.077375494,0.026349898,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
327999651,327998702,71315384,38.97361176678716,-76.9219165064937,3.5086474,-0.023455448,-4.991323,0.036267716,-0.014497595,-0.0046971543,-3.3612967,-0.044860955,0.01669735,0.043192577,0.00042390026,-0.0013321475,0.0012392444,-2.6731706,2.1388798,-0.10235621,1.5653718,-0.57854617,12.486519,5.61762,0.09287521,0.040459946,0.07853912,0.027014315,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328113001,328112335,71315384,38.97361176678716,-76.9219165064937,3.12272,-0.033104315,-4.98473,0.036267716,-0.014497595,-0.0046971543,-3.4560518,-0.032349296,-0.01568608,0.013680235,0.00042390026,-0.0013321475,0.0012392444,-1.815722,-1.6486012,-1.788729,1.5665524,-0.57854617,12.486519,5.611027,0.092567995,0.040309895,0.07900625,0.026646657,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328198515,328192519,71315384,38.97361176678716,-76.9219165064937,2.852499,-0.03955575,-4.980819,0.036267716,-0.014497595,-0.0046971543,-3.360471,-0.03912323,-0.04223447,-0.010289405,0.00042390026,-0.0013321475,0.0012392444,-0.2586614,-6.1259255,0.74586207,1.5663681,-0.57854617,12.486519,5.607116,0.09177993,0.04021378,0.07757996,0.026473766,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328279714,328278976,71315384,38.97361176678716,-76.9219165064937,2.5712106,-0.04334657,-4.978904,0.036267716,-0.014497595,-0.0046971543,-3.226145,-0.004394942,-0.030369045,0.0042178878,0.00042390026,-0.0013321475,0.0012392444,1.3344628,-5.058825,6.900883,1.5667508,-0.57854617,12.486519,5.605201,0.09301618,0.040377576,0.078396425,0.02722138,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328377079,328376491,71315384,38.97361176678716,-76.9219165064937,2.2667623,-0.0438498,-4.977777,0.036267716,-0.014497595,-0.0046971543,-3.0007262,0.044962008,-0.04706736,-0.010043999,0.00042390026,-0.0013321475,0.0012392444,1.1130096,2.053976,2.6956704,1.567295,-0.57854617,12.486519,5.604074,0.09216163,0.04027815,0.07626891,0.026805425,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328477315,328476510,71315384,38.97361176678716,-76.9219165064937,1.9804921,-0.042730775,-4.9767723,0.036267716,-0.014497595,-0.0046971543,-2.7279968,0.053515133,-0.04202947,-0.0037075514,0.00042390026,-0.0013321475,0.0012392444,-0.93713105,-0.9047901,0.86842686,1.567139,-0.57854617,12.486519,5.6030693,0.0921693,0.040208623,0.07586967,0.026477134,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328582313,328581471,71315384,38.97361176678716,-76.9219165064937,1.7034297,-0.040023,-4.9734645,0.036267716,-0.014497595,-0.0046971543,-2.4333847,0.054345034,-0.010953628,0.02740331,0.00042390026,-0.0013321475,0.0012392444,-0.69092274,-0.0015045996,6.437698,1.5687605,-0.57854617,12.486519,5.5997615,0.09182837,0.040193595,0.07524658,0.026586521,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328696853,328696261,71315384,38.97361176678716,-76.9219165064937,1.4463109,-0.036044773,-4.9691033,0.036267716,-0.014497595,-0.0046971543,-2.1548808,0.07108018,-0.009546149,0.02777458,0.00042390026,-0.0013321475,0.0012392444,-1.8713638,0.111576036,1.0087997,1.57255,-0.57854617,12.486519,5.5954003,0.09239415,0.040219072,0.07649507,0.026907278,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
328809272,328808605,71315384,38.97361176678716,-76.9219165064937,1.2163628,-0.027195482,-4.964717,0.036267716,-0.014497595,-0.0046971543,-1.8441083,0.07010091,0.0025882944,0.036355272,0.00042390026,-0.0013321475,0.0012392444,-2.2370284,-1.6045699,2.056067,1.5714638,-0.57854617,12.486519,5.591014,0.091458425,0.040073,0.075862125,0.026613321,inf,inf,inf,inf,1,1,1,1,4,2,3,3,5,1,1,1,0,0,0
