timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],terr_flow[0],terr_flow[1],heading,mag_field[0],mag_field[1],mag_field[2],gravity[0],gravity[1],gravity[2],drag[0],drag[1],airspeed,beta,hagl,hagl_rate
288615294,288494577,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.092632614,0.09263297,0.01078399,0.26664802,0.26664805,0.25484326,0.0,12.2504835,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035384,0.0,0.0,0.0,1.0014198,1.0014298,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288632322,288504443,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.092632614,0.09263297,0.01078399,0.26664802,0.26664805,0.25484326,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035384,0.0,0.0,0.0,1.0014234,1.0014333,1.009361,0.0,0.0,0.0,0.0,0.0,0.0
288643671,288519259,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.09265033,0.09265069,0.010780165,0.26662675,0.26662678,0.2549585,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035384,0.0,0.0,0.0,1.001427,1.001437,1.009361,0.0,0.0,0.0,0.0,0.0,0.0
288657064,288534071,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.09265033,0.09265069,0.010780165,0.26662675,0.26662678,0.2549585,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035384,0.0,0.0,0.0,1.0014207,1.0014305,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288667025,288543952,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.09265033,0.09265069,0.010780165,0.26662675,0.26662678,0.2549585,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.0014242,1.0014342,1.009361,0.0,0.0,0.0,0.0,0.0,0.0
288680726,288553848,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.092664436,0.0926648,0.0107772965,0.26661173,0.26661175,0.2550705,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.0014279,1.0014379,1.009361,0.0,0.0,0.0,0.0,0.0,0.0
288694171,288563711,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.092664436,0.0926648,0.0107772965,0.26661173,0.26661175,0.2550705,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.0014213,1.0014313,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288708944,288573594,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.092664436,0.0926648,0.0107772965,0.26661173,0.26661175,0.2550705,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.001425,1.001435,1.0093609,0.0,0.0,0.0,0.0,0.0,0.0
288714034,288584695,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.09267413,0.092674494,0.010774725,0.26659808,0.2665981,0.25517884,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.0014286,1.0014387,1.009361,0.0,0.0,0.0,0.0,0.0,0.0
288725155,288599507,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.09267413,0.092674494,0.010774725,0.26659808,0.2665981,0.25517884,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.001422,1.0014321,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288738623,288614325,0.092662424,0.09266277,0.2032522,0.4971958,0.49719584,1.1645541,0.09267413,0.092674494,0.010774725,0.26659808,0.2665981,0.25517884,0.0,12.25054,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353675,0.0,0.0,0.0,1.0014257,1.0014359,1.0093609,0.0,0.0,0.0,0.0,0.0,0.0
288750114,288627924,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092619754,0.0926201,0.010769736,0.266512,0.26651204,0.25528485,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035372,0.0,0.0,0.0,1.0014192,1.001429,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288764509,288641530,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092619754,0.0926201,0.010769736,0.266512,0.26651204,0.25528485,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035372,0.0,0.0,0.0,1.0014129,1.0014228,1.0093607,0.0,0.0,0.0,0.0,0.0,0.0
288782016,288651372,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09260264,0.092602976,0.010750728,0.26628935,0.26628938,0.25538188,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035372,0.0,0.0,0.0,1.0014167,1.0014267,1.0093607,0.0,0.0,0.0,0.0,0.0,0.0
288790432,288664931,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09260264,0.092602976,0.010750728,0.26628935,0.26628938,0.25538188,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035372,0.0,0.0,0.0,1.0014105,1.0014205,1.0093606,0.0,0.0,0.0,0.0,0.0,0.0
288795626,288679765,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09259409,0.09259441,0.010734255,0.26608616,0.2660862,0.25547662,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035372,0.0,0.0,0.0,1.0014141,1.001424,1.0093607,0.0,0.0,0.0,0.0,0.0,0.0
288803932,288689631,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09259409,0.09259441,0.010734255,0.26608616,0.2660862,0.25547662,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035334,0.0,0.0,0.0,1.001408,1.0014179,1.0093606,0.0,0.0,0.0,0.0,0.0,0.0
288812621,288708167,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09259409,0.09259441,0.010734255,0.26608616,0.2660862,0.25547662,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035334,0.0,0.0,0.0,1.0014116,1.0014216,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288818805,288713110,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09259409,0.09259441,0.010734255,0.26608616,0.2660862,0.25547662,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035334,0.0,0.0,0.0,1.0014155,1.0014255,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288823852,288724211,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092647806,0.09264813,0.010757055,0.26634672,0.26634675,0.25558117,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035334,0.0,0.0,0.0,1.0014192,1.0014292,1.0093608,0.0,0.0,0.0,0.0,0.0,0.0
288832315,288734100,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092647806,0.09264813,0.010757055,0.26634672,0.26634675,0.25558117,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035334,0.0,0.0,0.0,1.0014127,1.0014225,1.0093607,0.0,0.0,0.0,0.0,0.0,0.0
288838945,288748901,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09263221,0.09263252,0.01074001,0.2661418,0.26614183,0.25566968,0.0,12.250573,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035334,0.0,0.0,0.0,1.0014168,1.0014262,1.0093606,0.0,0.0,0.0,0.0,0.0,0.0
288843474,288762481,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.09263221,0.09263252,0.01074001,0.2661418,0.26614183,0.25566968,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014108,1.0014193,1.0093607,0.0,0.0,0.0,0.0,0.0,0.0
288853623,288779762,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.0926348,0.09263498,0.010725363,0.2659562,0.26595622,0.25575656,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014153,1.0014228,1.0093603,0.0,0.0,0.0,0.0,0.0,0.0
288859410,288789652,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.0926348,0.09263498,0.010725363,0.2659562,0.26595622,0.25575656,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014089,1.001416,1.0093603,0.0,0.0,0.0,0.0,0.0,0.0
288873149,288794582,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.0926348,0.09263498,0.010725363,0.2659562,0.26595622,0.25575656,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014129,1.0014199,1.0093601,0.0,0.0,0.0,0.0,0.0,0.0
288887981,288803205,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.0926348,0.09263498,0.010725363,0.2659562,0.26595622,0.25575656,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014173,1.0014237,1.0093594,0.0,0.0,0.0,0.0,0.0,0.0
288901457,288808161,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.0926348,0.09263498,0.010725363,0.2659562,0.26595622,0.25575656,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014207,1.0014279,1.0093591,0.0,0.0,0.0,0.0,0.0,0.0
288906504,288818046,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092687786,0.09268813,0.010768364,0.26645473,0.26645476,0.255857,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014243,1.0014311,1.0093598,0.0,0.0,0.0,0.0,0.0,0.0
288920072,288822959,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092687786,0.09268813,0.010768364,0.26645473,0.26645476,0.255857,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014185,1.0014243,1.009359,0.0,0.0,0.0,0.0,0.0,0.0
288927401,288827919,0.092706285,0.09270664,0.20327279,0.49304044,0.49304047,1.1535,0.092687786,0.09268813,0.010768364,0.26645473,0.26645476,0.255857,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035318,0.0,0.0,0.0,1.0014223,1.0014285,1.0093584,0.0,0.0,0.0,0.0,0.0,0.0
288941228,288837809,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092687786,0.09268813,0.010768364,0.26645473,0.26645476,0.255857,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014151,1.0014218,1.0093598,0.0,0.0,0.0,0.0,0.0,0.0
288950930,288842736,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092687786,0.09268813,0.010768364,0.26645473,0.26645476,0.255857,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014197,1.0014251,1.0093595,0.0,0.0,0.0,0.0,0.0,0.0
288964403,288847674,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092687786,0.09268813,0.010768364,0.26645473,0.26645476,0.255857,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014237,1.0014296,1.0093584,0.0,0.0,0.0,0.0,0.0,0.0
288972068,288858794,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09267249,0.09267282,0.010818923,0.26703706,0.2670371,0.25595665,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014268,1.0014323,1.0093596,0.0,0.0,0.0,0.0,0.0,0.0
288989129,288872363,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09267249,0.09267282,0.010818923,0.26703706,0.2670371,0.25595665,0.0,12.250591,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014216,1.001426,1.0093586,0.0,0.0,0.0,0.0,0.0,0.0
289004289,288885943,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09265994,0.09266029,0.010792344,0.2667656,0.26676565,0.25602722,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014254,1.0014298,1.0093582,0.0,0.0,0.0,0.0,0.0,0.0
289021262,288900785,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09265994,0.09266029,0.010792344,0.2667656,0.26676565,0.25602722,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014203,1.0014231,1.0093575,0.0,0.0,0.0,0.0,0.0,0.0
289029787,288905711,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09265994,0.09266029,0.010792344,0.2667656,0.26676565,0.25602722,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035364,0.0,0.0,0.0,1.0014247,1.0014266,1.0093566,0.0,0.0,0.0,0.0,0.0,0.0
289031219,288915586,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09265994,0.09266029,0.010792344,0.2667656,0.26676565,0.25602722,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035387,0.0,0.0,0.0,1.0014286,1.00143,1.0093564,0.0,0.0,0.0,0.0,0.0,0.0
289044913,288926674,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09270081,0.09270123,0.010805781,0.26695782,0.26695785,0.25610864,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035387,0.0,0.0,0.0,1.0014338,1.0014329,1.0093558,0.0,0.0,0.0,0.0,0.0,0.0
289058416,288940272,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09270081,0.09270123,0.010805781,0.26695782,0.26695785,0.25610864,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035387,0.0,0.0,0.0,1.0014292,1.0014261,1.0093541,0.0,0.0,0.0,0.0,0.0,0.0
289069463,288950172,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092685536,0.09268595,0.010781204,0.26669568,0.26669574,0.25617367,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035387,0.0,0.0,0.0,1.0014348,1.0014297,1.009352,0.0,0.0,0.0,0.0,0.0,0.0
289075608,288960036,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092685536,0.09268595,0.010781204,0.26669568,0.26669574,0.25617367,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035387,0.0,0.0,0.0,1.0014309,1.0014241,1.0093483,0.0,0.0,0.0,0.0,0.0,0.0
289090407,288971115,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092685536,0.09268595,0.010781204,0.26669568,0.26669574,0.25617367,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035387,0.0,0.0,0.0,1.001438,1.0014267,1.0093461,0.0,0.0,0.0,0.0,0.0,0.0
289107884,288984717,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09270414,0.09270426,0.010778036,0.2666759,0.26667592,0.25624353,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035371,0.0,0.0,0.0,1.0014482,1.0014302,1.0093399,0.0,0.0,0.0,0.0,0.0,0.0
289116502,289002003,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.09270414,0.09270426,0.010778036,0.2666759,0.26667592,0.25624353,0.0,12.250652,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035371,0.0,0.0,0.0,1.0014509,1.0014237,1.0093302,0.0,0.0,0.0,0.0,0.0,0.0
289127758,289020509,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092722535,0.09272269,0.010757533,0.26644263,0.26644266,0.25630632,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035371,0.0,0.0,0.0,1.0014706,1.0014272,1.0093151,0.0,0.0,0.0,0.0,0.0,0.0
289139701,289025463,0.0926784,0.09267872,0.20326757,0.49021614,0.49021617,1.1431391,0.092722535,0.09272269,0.010757533,0.26644263,0.26644266,0.25630632,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035371,0.0,0.0,0.0,1.0014673,1.00142,1.0093111,0.0,0.0,0.0,0.0,0.0,0.0
289154814,289030381,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.092722535,0.09272269,0.010757533,0.26644263,0.26644266,0.25630632,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035371,0.0,0.0,0.0,1.0014663,1.0014142,1.0093046,0.0,0.0,0.0,0.0,0.0,0.0
289159547,289043982,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.092722535,0.09272269,0.010757533,0.26644263,0.26644266,0.25630632,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035371,0.0,0.0,0.0,1.0014839,1.0014184,1.0092906,0.0,0.0,0.0,0.0,0.0,0.0
289169672,289053866,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09268086,0.09268071,0.010773591,0.26659206,0.2665921,0.25637782,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353526,0.0,0.0,0.0,1.0014983,1.0014218,1.00928,0.0,0.0,0.0,0.0,0.0,0.0
289179281,289063734,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09268086,0.09268071,0.010773591,0.26659206,0.2665921,0.25637782,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353526,0.0,0.0,0.0,1.0015032,1.0014142,1.0092689,0.0,0.0,0.0,0.0,0.0,0.0
289194285,289074843,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09268086,0.09268071,0.010773591,0.26659206,0.2665921,0.25637782,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353526,0.0,0.0,0.0,1.001519,1.0014176,1.0092572,0.0,0.0,0.0,0.0,0.0,0.0
289204347,289089660,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.0927155,0.09271437,0.010772009,0.2665825,0.26658255,0.25644127,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353526,0.0,0.0,0.0,1.0015388,1.0014217,1.0092409,0.0,0.0,0.0,0.0,0.0,0.0
289218861,289106947,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.0927155,0.09271437,0.010772009,0.2665825,0.26658255,0.25644127,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353526,0.0,0.0,0.0,1.0015523,1.001412,1.0092225,0.0,0.0,0.0,0.0,0.0,0.0
289228672,289111894,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.0927155,0.09271437,0.010772009,0.2665825,0.26658255,0.25644127,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.090353526,0.0,0.0,0.0,1.0015591,1.0014168,1.0092185,0.0,0.0,0.0,0.0,0.0,0.0
289242501,289125463,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09276647,0.092764094,0.0107710725,0.26657888,0.2665789,0.25650308,0.0,12.250679,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.0015801,1.001419,1.0092031,0.0,0.0,0.0,0.0,0.0,0.0
289252438,289135347,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09276647,0.092764094,0.0107710725,0.26657888,0.2665789,0.25650308,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.0015812,1.0014111,1.0091935,0.0,0.0,0.0,0.0,0.0,0.0
289267237,289153869,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.092769995,0.09276605,0.010751951,0.26635435,0.26635438,0.25655678,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.0016053,1.001415,1.0091733,0.0,0.0,0.0,0.0,0.0,0.0
289276804,289158796,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.092769995,0.09276605,0.010751951,0.26635435,0.26635438,0.25655678,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.0016049,1.001406,1.0091656,0.0,0.0,0.0,0.0,0.0,0.0
289281755,289168657,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.092769995,0.09276605,0.010751951,0.26635435,0.26635438,0.25655678,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.0016147,1.0014096,1.0091596,0.0,0.0,0.0,0.0,0.0,0.0
289296836,289178536,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09279069,0.09278544,0.010753759,0.26637056,0.2663706,0.25661376,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.001627,1.0014136,1.0091509,0.0,0.0,0.0,0.0,0.0,0.0
289310164,289193374,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09279069,0.09278544,0.010753759,0.26637056,0.2663706,0.25661376,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035344,0.0,0.0,0.0,1.001628,1.0014067,1.0091401,0.0,0.0,0.0,0.0,0.0,0.0
289323786,289203255,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.09279069,0.09278544,0.010753759,0.26637056,0.2663706,0.25661376,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035348,0.0,0.0,0.0,1.0016359,1.0014107,1.0091356,0.0,0.0,0.0,0.0,0.0,0.0
289338749,289218047,0.09268408,0.0926843,0.20324007,0.48879495,0.488795,1.1385758,0.0928183,0.092812374,0.010755109,0.2663852,0.26638523,0.25666872,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035348,0.0,0.0,0.0,1.001637,1.0014135,1.0091392,0.0,0.0,0.0,0.0,0.0,0.0
289352301,289227927,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.0928183,0.092812374,0.010755109,0.2663852,0.26638523,0.25666872,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035348,0.0,0.0,0.0,1.0016149,1.0013945,1.0091363,0.0,0.0,0.0,0.0,0.0,0.0
289357223,289241518,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.0928183,0.092812374,0.010755109,0.2663852,0.26638523,0.25666872,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035348,0.0,0.0,0.0,1.0016114,1.0013977,1.0091442,0.0,0.0,0.0,0.0,0.0,0.0
289372196,289251390,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09275545,0.09274788,0.010753738,0.26632288,0.2663229,0.25672078,0.0,12.250705,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035348,0.0,0.0,0.0,1.0016129,1.0014031,1.0091448,0.0,0.0,0.0,0.0,0.0,0.0
289376764,289261282,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09275545,0.09274788,0.010753738,0.26632288,0.2663229,0.25672078,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035348,0.0,0.0,0.0,1.0015951,1.0013963,1.0091511,0.0,0.0,0.0,0.0,0.0,0.0
289394201,289271161,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09275545,0.09274788,0.010753738,0.26632288,0.2663229,0.25672078,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035328,0.0,0.0,0.0,1.0015923,1.0014004,1.0091572,0.0,0.0,0.0,0.0,0.0,0.0
289407942,289281069,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09277429,0.09276333,0.010755321,0.26633886,0.2663389,0.2567713,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035328,0.0,0.0,0.0,1.001591,1.0014048,1.009162,0.0,0.0,0.0,0.0,0.0,0.0
289413977,289294613,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09277429,0.09276333,0.010755321,0.26633886,0.2663389,0.2567713,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035328,0.0,0.0,0.0,1.0015693,1.0013996,1.0091698,0.0,0.0,0.0,0.0,0.0,0.0
289425096,289309427,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09277429,0.09276333,0.010755321,0.26633886,0.2663389,0.2567713,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035328,0.0,0.0,0.0,1.0015639,1.0014066,1.009176,0.0,0.0,0.0,0.0,0.0,0.0
289435081,289323003,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09280882,0.09279676,0.010756728,0.26635715,0.26635718,0.2568214,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035328,0.0,0.0,0.0,1.0015557,1.0014099,1.0091885,0.0,0.0,0.0,0.0,0.0,0.0
289449632,289336570,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09280882,0.09279676,0.010756728,0.26635715,0.26635718,0.2568214,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035328,0.0,0.0,0.0,1.0015334,1.0014015,1.0091991,0.0,0.0,0.0,0.0,0.0,0.0
289454630,289346475,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09280882,0.09279676,0.010756728,0.26635715,0.26635718,0.2568214,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035313,0.0,0.0,0.0,1.0015281,1.0014083,1.009205,0.0,0.0,0.0,0.0,0.0,0.0
289469708,289356367,0.09275966,0.092752874,0.20321988,0.48596132,0.48596138,1.1380458,0.09282866,0.09281368,0.010758626,0.26637858,0.2663786,0.25686988,0.0,12.2507305,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.09035313,0.0,0.0,0.0,1.0015249,1.0014137,1.0092103,0.0,0.0,0.0,0.0,0.0,0.0
