timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2],xyz_derivative[0],xyz_derivative[1],xyz_derivative[2]
291812858,291812001,0.059333693,-0.04906105,-0.035306413,5.329421,-5.7890015,-2.788575
291828379,291828082,0.046399433,0.043147597,-0.034883615,3.3815439,-3.174832,-1.8003412
291851977,291851576,0.047522206,0.059232626,-0.031036584,4.3049493,5.6278195,0.290974
291871556,291871289,0.05917586,0.077715784,-0.03773859,8.442839,10.944952,0.19845799
291892547,291892278,0.022481155,0.026206065,-0.044919383,-2.3785832,3.6197057,0.2745263
291911610,291910799,0.0029082978,0.027109277,-0.04877712,-5.39517,-7.525019,-0.6825697
291929531,291929311,0.020796739,0.07083335,-0.04499542,-3.1324258,0.13828835,-1.5727273
291952171,291951557,0.048250195,0.04877383,-0.07343332,-0.8657276,-1.4553788,-2.4202025
291970275,291970063,0.05246885,0.071069,-0.04608446,1.1941351,1.5376028,1.0089244
291991852,291991059,0.04910124,0.048310358,-0.060211264,0.68310857,-0.38198674,-0.31981373
292012238,292012031,0.03944593,0.053479593,-0.068628564,1.7404153,2.3217669,-1.4362465
292028813,292028081,0.031896807,0.027804017,-0.06004056,-3.545285,1.4464078,1.5692377
292051832,292051538,-0.027326807,0.017866421,-0.05943842,-6.7597766,-2.402598,0.13351789
292069051,292068830,0.019408602,-0.02393623,-0.062249027,3.3494337,-2.5227537,1.008605
292092746,292092268,-0.013959388,-0.058858786,-0.07417771,-5.583464,-1.3159218,-1.2637905
292111012,292110792,0.014058337,-0.08615743,-0.06388928,0.3104509,-3.0264127,0.60340023
292128315,292128093,0.02226104,-0.027636442,-0.06804678,-1.45079,-0.0011776522,1.0145714
292150611,292150335,0.060039956,0.021247631,-0.07285978,0.582954,7.797858,0.23705313
292174168,292173765,0.036542106,-0.01357554,-0.06889346,-3.8020103,3.748894,1.2052754
292191401,292191046,0.059257153,-0.051234182,-0.06786571,3.1343591,-5.469967,1.8495455
292212251,292212037,0.076724775,0.017872363,-0.08253773,5.06773,-1.7719414,-0.37773117
292230745,292230534,0.036091793,0.054598995,-0.08287252,-0.486791,5.2479935,-0.22603007
292250589,292250297,0.010060867,0.015052122,-0.08138806,-4.3695397,3.5766757,0.06434366
292263452,292262659,0.04551591,-0.0021271775,-0.08367745,3.1203148,-2.6100838,-0.7292429
292292509,292292290,-0.0032680489,-0.036620766,-0.07854428,-3.5011966,-2.7231221,-1.1779534
292312284,292312072,-0.018277936,-0.028022539,-0.075964116,-5.0372376,-1.4266928,-1.7490442
292329530,292329308,-0.0121884355,-0.007983741,-0.063321956,1.4167387,2.7805858,2.6462526
292352436,292351575,0.0021222113,-0.06347368,-0.06934869,3.1019619,1.1422476,2.5598927
292370276,292370062,-0.01069576,-0.102800734,-0.074255675,0.9281499,-5.2422066,-0.19881736
292390111,292389836,-0.008658026,-0.047534753,-0.073512964,1.3515983,-4.521438,-1.0466172
292412469,292412061,-0.036311697,-0.031688396,-0.06041263,-0.9788505,1.6588159,2.1680923
292430819,292430577,-0.087313496,-0.066409014,-0.07082328,-2.8908904,7.4408712,-0.19616656
292451818,292451590,-0.110916734,-0.13327836,-0.08021291,0.2367293,-5.0768013,-2.966566
292470305,292470082,-0.09628054,-0.075296886,-0.05403938,-1.4023788,-5.821965,-2.1808686
292491274,292491060,-0.09993687,-0.0022834241,-0.042430326,-4.614727,5.0725636,2.1978352
292513765,292513309,-0.10032147,-0.0026178043,-0.053913243,-1.319458,10.158449,0.018187918
292530793,292530584,-0.071042,-0.08510017,-0.05501366,7.191333,-2.5362227,-0.28586218
292551796,292551560,-0.088674374,-0.060399093,-0.05199806,2.2821655,-5.6988206,-0.22899875
292570297,292570074,-0.11664566,0.027085239,-0.053937025,-4.4694147,3.582514,0.5206929
292592525,292592309,-0.13824104,0.07054547,-0.052524555,-2.7030363,7.113806,0.27310145
292609816,292609603,-0.12774631,0.025320468,-0.062396877,1.7597146,4.364259,-0.21899047
292632018,292631802,-0.14358169,-0.0041782507,-0.06808913,0.4093894,-7.326751,-1.1034431
292653010,292652800,-0.15534087,0.02866185,-0.052757513,-0.120242625,-14.148453,-0.62303305
292670297,292670078,-0.13606013,0.15656973,-0.049581937,1.060994,9.961795,1.0345392
292691389,292691067,-0.07857926,0.15164086,-0.06245919,2.0645714,16.899052,3.0729349
292712864,292712062,-0.061871327,0.07373023,-0.07469149,3.7134304,1.3880529,-1.3701375
292730798,292730581,-0.019851161,0.07505998,-0.05803312,0.2339585,-13.4304,1.5400709
292751804,292751580,0.029601468,0.13480423,-0.07236315,4.3438487,-3.0616558,0.72592306
292770308,292770087,0.04793064,0.13177001,-0.08650464,4.2924185,7.5117497,-2.2980862
292793740,292793523,0.048807442,0.17125864,-0.07171712,-0.5730277,14.6276455,2.3247411
292809837,292809604,0.032751165,0.0286934,-0.080785476,-7.4380865,-6.1279345,0.488004
292828347,292828114,0.06914767,0.09265501,-0.068942316,1.2738078,-8.6708355,-0.13127716
292851824,292851590,0.08336807,0.15187043,-0.05894743,-0.3834156,0.66058946,3.2339153
292872788,292872569,0.09103214,0.15722598,-0.07491492,2.463503,13.568193,2.1889799
292891306,292891083,0.12208436,0.009886035,-0.09886077,6.946299,-1.6376671,-2.8950572
292912427,292912050,0.0870815,0.012634744,-0.08419949,-2.0125465,-15.0157995,-2.9517937
292932025,292931808,0.10954758,0.12730071,-0.05813232,-1.1058363,-0.18701477,0.66633844
292950555,292950352,0.17424245,0.08099062,-0.09497898,9.521821,10.4075365,-2.633264
292971636,292971335,0.10521473,0.031689875,-0.081467375,-3.7279773,0.51923865,-1.6493553
292991282,292991062,0.06677578,-0.013188237,-0.06973339,-4.4131417,-6.9439,-0.96973234
293012314,293012077,0.077319175,-0.05456182,-0.07234618,-1.5225736,-7.482377,-0.626305
293029580,293029367,0.087638594,-0.05814685,-0.06658102,2.1583498,-4.450485,-0.46153635
293051983,293051634,0.07064779,-0.042513143,-0.06301263,2.3273377,4.5929675,-1.0399175
293071542,293071311,0.04101969,-0.09328017,-0.052199807,-1.1139966,2.6752741,0.88130033
293090091,293089850,0.045608915,-0.14385085,-0.057361465,-1.9234346,-10.077815,0.06617874
293111078,293110867,0.02959449,-0.10607802,-0.04704776,1.2079022,-2.7703235,-0.70534796
293130839,293130606,0.021062976,-0.08758408,-0.048773136,-0.804913,2.7175925,0.029831134
293151835,293151585,-0.0023978986,-0.12041434,-0.05755377,-2.482488,2.6136346,-2.0050821
293170917,293170124,0.02662077,-0.13602374,-0.046652243,1.458456,-3.3950624,-0.53825176
293191881,293191107,-0.005956352,-0.07472258,-0.040725663,-2.026432,-2.0341003,0.7282213
293211096,293210877,-0.039973896,-0.044214636,-0.049203657,0.63037735,2.6571064,-2.272805
293227097,293226891,-0.065150574,-0.11258061,-0.02866592,-1.9019655,-0.9144143,0.70362747
293250808,293250361,-0.076169506,-0.09433153,-0.03420985,-1.6735426,-1.6045653,0.14739315
293272216,293271351,-0.08732457,-0.06498659,-0.03758269,-2.5405953,-2.0791025,-0.106769286
293293834,293293569,-0.09257121,-0.033105124,-0.030790666,0.22136396,-2.3148298,0.087307826
293309858,293309638,-0.06979824,0.02262768,-0.03194082,2.5684848,6.706338,1.1436174
293332067,293331850,-0.06916712,0.006611012,-0.039000947,-0.044999324,4.363771,1.0636528
293352318,293351621,-0.033081226,-0.009145201,-0.050666023,2.683892,-6.784498,-1.4330413
293369091,293368873,-0.0075361966,0.041385256,-0.028342566,2.2777677,-0.96990514,0.61520237
293391719,293391141,-0.014774445,0.029422494,-0.031691194,-1.7948791,5.007659,2.033821
293413082,293412146,-0.008363564,-0.006405171,-0.047789656,2.4994671,5.993084,0.32727873
293433396,293433081,-0.017733084,-0.052400444,-0.04798675,-2.5513973,-4.676391,0.24488594
293451446,293450406,-0.034822557,0.008939135,-0.036060624,-4.0729775,-2.8536842,-0.31940955
293464753,293463952,-0.033954196,-0.00014738465,-0.04276819,-2.613521,2.4320636,0.18219382
293491386,293491124,-0.018107135,0.017166156,-0.04687374,-2.3605788,0.6732164,-0.20298499
293508948,293508410,-0.02478588,0.067191064,-0.03950569,-2.186737,1.8462667,1.0797594
293530912,293530621,-0.030260712,0.112380825,-0.044052206,-0.57688403,2.690146,0.40363747
293553167,293552819,-0.00077816064,0.113032036,-0.047813766,1.7991984,-0.73086435,0.1574419
293569697,293568878,0.034392603,0.08229094,-0.05642686,3.0651631,-2.9569886,-1.0341718
293591336,293591117,0.07273671,0.076555595,-0.054635882,-0.0053690122,-1.2104998,-0.20440368
293612392,293612100,0.113400474,0.085063495,-0.04677513,0.567882,2.7200909,0.78462803
293632684,293631860,0.12877832,0.08505841,-0.051112138,-0.84764034,2.9233487,0.8662441
293650601,293650380,0.124829926,0.04198435,-0.0519921,0.6957057,-2.5142157,-0.63144803
293671759,293671386,0.13438609,0.015631646,-0.04703941,0.57109505,-1.3535216,0.0036702882
293691775,293691143,0.12809226,0.016753621,-0.051992476,0.5454479,0.31704095,-1.2602698
293713569,293713357,0.11425855,0.007828971,-0.048449293,-0.36553943,2.9236317,-0.27204445
293728417,293728157,0.0877927,-0.0056439824,-0.04488205,-2.9107442,-2.4828491,0.9350155
293751243,293750382,0.07173667,0.014724061,-0.04797093,-0.811119,-2.2513385,0.30001977
293772800,293772588,0.043934066,0.037080877,-0.048197936,-0.20932117,0.5558488,-0.108063065
293789113,293788656,-0.007834185,0.0029458776,-0.04511425,-3.7582033,-0.1316144,0.33758554
293813007,293812123,-0.02007367,-0.0040999535,-0.05380928,0.5091679,0.2803378,-0.927047
293830827,293830613,-0.047902755,0.007335179,-0.053843446,-1.4659305,-5.253245,-0.593726
293853071,293852856,-0.040898338,0.044505592,-0.05931407,-1.186168,0.2078456,-0.5238641
293870878,293870126,-0.034282785,0.0468196,-0.06971708,0.62670624,4.390803,-1.7401458
293890696,293889904,-0.052258067,0.039535478,-0.057726774,-1.6032041,1.3508148,-0.9209755
293912984,293912114,-0.027882176,0.0429328,-0.072783306,2.3331563,-1.7955279,-2.0724313
293930875,293930647,0.016279895,0.06792437,-0.0689663,1.4812996,1.1934751,0.21093327
293951945,293951630,0.04456026,0.024639983,-0.07805972,0.84969985,4.3354564,0.48943835
293972296,293971544,0.08216464,-0.056021404,-0.08574253,2.86867,-2.5836055,-1.6469421
293993896,293993609,0.09349864,-0.054323144,-0.07838415,-0.49906886,-4.9381466,-0.4984347
294010044,294009694,0.09935287,0.019216007,-0.079607524,0.9710822,3.0298586,0.6311482
294032366,294031867,0.06421552,0.009296154,-0.08635569,-1.6654505,7.1126056,0.44743457
294053726,294052869,0.03144299,-0.035665322,-0.08342834,-1.272785,3.8136907,0.79463875
294069142,294068916,0.006798709,-0.06662772,-0.086629175,-2.1974764,-9.595177,-0.8411122
294092006,294091140,0.0030949535,-0.002057447,-0.083018,0.8211179,-2.5115898,-0.37805945
294112349,294112130,-0.03617058,0.048712853,-0.081393294,-0.29243296,5.505069,0.123450615
294125938,294125714,-0.06797642,-0.042070042,-0.08601377,1.5119553,-2.8988838,-1.085965
294151892,294151642,-0.118550956,-0.0057553644,-0.07711007,-2.0297728,-2.716072,0.24753445
294171617,294171404,-0.120837584,0.03122965,-0.07110569,-1.7460846,-4.577913,0.22359133
294192604,294192371,-0.111241594,0.06473698,-0.0685247,-0.01632651,-0.032013997,1.391597
294209870,294209660,-0.10680751,0.04983667,-0.07887526,1.6212368,5.120676,0.029119939
294232641,294231877,-0.12678812,0.019441137,-0.07356703,0.6127219,-0.01588595,-0.72602814
294253102,294252892,-0.13929826,0.014756227,-0.06881374,-1.598959,-6.088572,-0.4533547
294272848,294272625,-0.12169499,0.04815645,-0.05735126,1.180603,-1.8694288,1.1678412
294290129,294289918,-0.11348243,0.05314133,-0.06695746,0.92304885,6.3512173,-0.10514366
294311096,294310891,-0.09394898,0.016344918,-0.06207425,-0.40222237,4.0421925,0.6703713
294332101,294331883,-0.03068857,0.01650335,-0.061282314,4.8738794,2.5705905,0.31212392
294349383,294349173,-0.027231645,0.013978278,-0.06170006,2.329734,-4.5863886,-1.1248131
294371629,294371392,-0.0037706045,0.0422789,-0.053453162,0.50357026,-1.5265627,-0.09529451
294392620,294392406,0.029210633,0.05242485,-0.04913953,2.7268822,-0.33574188,-0.02985554
294414818,294414599,0.03484489,0.02611824,-0.041945994,0.34109172,1.030304,0.81477237
294432112,294431897,0.026424212,-0.04701713,-0.038759746,-0.886854,1.5970215,0.6016515
294453106,294452875,0.028036764,-0.092050456,-0.039397758,-0.88497,-6.4447823,-0.9389915
294472829,294472613,0.05492058,-0.053308032,-0.038794022,3.4704437,-3.8146162,-1.479556
294490253,294489934,0.021113968,-0.031379547,-0.0300247,-1.7480862,7.0176716,0.68609107
294511132,294510922,0.019941686,-0.07391494,-0.0217106,-3.0468814,1.0206028,0.5558808
294533406,294533130,0.056779657,-0.1266186,-0.030030329,1.5160649,-3.7278094,-1.3889436
294553106,294552885,-0.0022881161,-0.10529397,-0.013871664,-4.3571615,-2.3596015,1.0011355
294571614,294571401,0.030837966,-0.06886344,-0.007246695,2.6945372,7.255275,1.2062135
294591353,294591134,0.0361892,-0.10082313,-0.019192826,2.136331,3.8515646,-0.30675936
294612362,294612152,0.009641338,-0.16776893,-0.008632911,-2.740924,-7.956922,0.055461008
294629628,294629428,0.0408962,-0.07533946,-0.021635301,0.6572531,-7.785317,-1.8309251
294651180,294650411,0.04160353,-0.012182281,-0.011978893,0.22426474,8.610778,-1.0059139
294670373,294670152,0.039101224,-0.03110637,-0.0029594514,2.5174818,15.471413,0.40211818
294691357,294691139,0.013783636,-0.068250805,-0.0034013083,-1.5274141,6.2016206,2.4699726
294711163,294710922,-0.022339042,-0.08712899,-0.01759533,-5.2162757,-9.076379,0.18027936
294732686,294731898,0.016766116,0.010748903,-0.020786222,1.2671881,-9.097878,-0.8540639
294751903,294751686,0.01072387,0.051435545,-0.0169996,-0.65805006,3.137888,1.4542927
294770396,294770167,-0.0010428373,0.014304167,-0.028777873,-1.6482227,1.9291855,-0.43757
294790195,294789951,0.013957334,0.01981773,-0.026245711,1.2736082,-1.7893695,-1.2147954
294812387,294812177,0.04513605,0.013495648,-0.020718923,1.5295956,-3.7137156,-0.061199185
294833443,294833168,0.05098845,0.0035232794,-0.028107395,-1.459243,-3.5113916,-0.48220307
294850659,294850418,0.09866627,0.04261518,-0.025008043,1.2945803,4.621072,0.66998595
294870410,294870189,0.10186935,0.021298276,-0.031769756,-0.7173375,10.316166,-0.54490405
294892632,294892407,0.12286029,-0.013138318,-0.030649332,0.61110586,5.376514,0.9752977
294909919,294909697,0.11902598,-0.04968789,-0.019655375,3.1533568,-16.088718,0.01329894
294930917,294930685,0.046999186,0.06954987,-0.024533901,-9.079911,-12.61172,-1.1281116
294952452,294951676,0.028499326,0.16295412,-0.023393508,-4.942972,8.127344,-1.6340588
294969183,294968960,0.027607618,0.0010352704,-0.01648231,1.8732467,12.170777,1.9341179
294990202,294989950,-0.045125842,-0.14093809,-0.0146477325,-3.4929903,-16.252975,2.4126465
295012397,295012171,-0.04746445,-0.09240391,-0.030784726,-4.1501575,-29.788036,-1.4505875
295033439,295033153,-0.051932752,0.09348718,-0.007831303,-4.425425,-13.392717,0.98294526
295050661,295050451,-0.06164323,0.13623814,-0.013620463,2.5139751,26.627785,1.8583083
295059284,295059076,-0.06400079,0.09732881,-0.00089677004,-2.4215395,-10.657507,1.0240701
295092642,295092413,-0.11822958,-0.13311276,-0.0054357364,-3.5412018,-22.799614,-1.1710571
295114170,295113472,-0.13943553,0.0030337442,0.0097122565,-10.656606,-18.070309,2.404216
295125967,295125750,-0.086061925,-0.009865167,-0.026428502,5.6334567,13.251218,-1.431148
295153110,295152896,-0.10088504,0.014673374,-0.022794649,5.4346795,12.161633,-1.6942735
295172893,295172666,-0.12613125,-0.09777715,-0.014481099,-2.0047784,-12.442696,-2.256558
295190222,295189972,-0.11552429,0.055477403,0.008038068,-2.750876,-5.293003,0.51859015
295211170,295210944,-0.08422195,0.10213472,0.010034366,1.9692827,12.75725,3.0433514
295230927,295230705,-0.08544293,0.00879018,-0.0076625347,1.5073433,11.458919,1.2139356
295253411,295252981,-0.092569456,-0.0494445,-0.014425751,0.41228345,-2.7242258,-1.244304
295269573,295268968,-0.07831036,0.0708652,0.0024508312,-1.264974,-10.486951,-1.4619676
295291408,295291191,-0.055928696,0.14957683,0.017547097,2.561812,5.155912,0.587367
295311286,295310985,-0.06508389,0.0939281,0.018564288,-0.49472237,19.020685,3.2393792
295329776,295329468,-0.06907617,-0.10608864,-0.011743833,-1.5375925,-14.007172,-1.3014903
295352554,295351719,-0.01897532,-0.11730063,0.0035085739,5.056438,-22.029821,-1.1053649
295373076,295372679,-0.02946534,-0.04217926,0.012689456,0.6680642,-14.786754,-0.47137886
295391423,295391199,-0.028509978,0.066197224,0.01854359,0.4561931,11.9537,0.6522587
295409048,295408484,-0.012815309,-0.0684907,0.005137154,2.124638,6.057412,-0.8139677
295432169,295431950,4.1836698e-05,-0.092236,0.010358514,1.2449807,0.22807017,-1.216245
295452012,295451778,0.031179639,-0.055021122,0.023694126,-0.70233405,-9.619439,-0.7233203
295469401,295469091,0.04439992,0.042171456,0.024907479,-1.3248096,8.129538,2.3231795
295491538,295491206,0.051969863,0.03311538,0.022480378,1.9769713,9.060646,0.8203665
295511858,295511092,0.056222595,-0.0070514204,0.01782442,1.5703627,2.7591965,0.73864406
295530301,295529484,0.026173698,-0.003703459,0.027834466,-3.5974545,-6.666063,0.46592447
295549427,295549210,0.03391427,0.0057696747,0.009317547,-0.028009992,-6.65463,-2.165755
295571001,295570221,0.004766141,0.018082071,0.023992991,-2.488102,-3.7357898,-0.43643034
295592775,295592460,0.0039397953,0.010645215,0.023352528,2.003228,1.0193161,-1.0423642
295609946,295609727,-0.023982337,-0.00066736416,0.029940324,0.034435913,6.7310696,1.7242283
295630205,295629489,-0.05359319,-0.060297497,0.024301568,0.24237448,-0.9100445,0.24115694
295650700,295650483,-0.057121255,-0.04141148,0.023765171,-0.9428285,-4.9204273,0.36119455
295671665,295671454,-0.087485805,-0.017793428,0.031780288,-2.838841,-2.4319715,0.9921266
295690194,295689979,-0.07968943,-0.03278348,0.015641736,2.7369368,2.6618822,-1.7131941
295711193,295710978,-0.11414213,-0.038742542,0.022388114,-3.2439988,4.0112815,0.24513204
295733394,295733172,-0.12282023,-0.0059209308,0.03019342,-0.30566096,10.084845,0.55274826
295750714,295750480,-0.112871036,-0.08161329,0.019609595,0.68729943,-1.1350394,1.1802533
295770519,295770263,-0.108961895,-0.094503544,0.023422653,-0.2650463,-11.315687,0.93803114
295790214,295789991,-0.072324544,-0.0017034977,0.0070301066,1.8166137,-4.2230825,-2.0347383
295813652,295813435,-0.04279748,0.03856003,0.021594955,2.3822052,8.163804,0.042141896
295830997,295830746,-0.003718877,-0.050120596,0.03244114,6.39462,14.067696,0.7284589
295850700,295850477,0.024210753,-0.11474272,0.039447315,4.3717747,-4.0788803,3.2678998
295872946,295872708,0.026348794,-0.09612198,0.028823419,-0.46720564,-11.622316,2.2936406
295890222,295889997,0.058774903,0.04094844,0.021614296,3.5065727,2.9233694,-1.0892954
295911218,295911001,0.06299144,0.056436617,0.025924444,3.0591958,15.223966,-0.088199034
295932187,295931963,0.054409944,-0.031147663,0.023802307,-0.09944622,6.9183397,-0.569707
295951965,295951726,0.066805236,-0.062664114,0.023895502,-0.7811533,-10.328061,-1.6264819
295969249,295969001,0.09538529,0.039393418,0.030788641,2.5177624,-0.9497911,-0.49958456
295990331,295989994,0.099735394,0.043381505,0.029268637,0.7906717,8.138546,0.012554845
296012578,296012239,0.10047415,0.016080394,0.023102554,2.2536001,6.071459,-0.7828767
296030317,296029497,0.08299191,-0.013209202,0.035740316,-2.5014598,-4.9646854,-0.031331174
296050060,296049252,0.08589654,0.035068262,0.036881443,-0.13110578,-2.295529,0.8347306
296071712,296071482,0.08298105,0.05848259,0.03276592,1.4238393,-0.6863521,-0.5313632
296092891,296092456,0.08307983,0.038622078,0.037299532,2.0315092,5.5608535,0.20305252
296111506,296111043,0.076132044,0.00028835592,0.035162732,-1.3276597,-0.34547514,0.61159974
296132708,296131979,0.06696407,-0.023477787,0.03446237,0.31080744,-4.51301,-0.06365506
296152004,296151789,0.06586594,0.0012717487,0.0366238,1.5280612,-4.7379537,-0.16384478
296170687,296170241,0.06713671,0.06279049,0.03027244,1.1622072,6.58858,-0.6541278
296190770,296190017,0.068803295,0.038439963,0.037154593,3.996161,7.6405025,-0.7565619
296212440,296212228,0.05506011,0.03361249,0.035445057,-1.525748,2.9495094,0.7563734
296233421,296233213,0.025690708,-0.0070386813,0.03328488,-2.3747396,-5.928766,-0.023704316
296250683,296250482,0.04448918,0.04373918,0.028903458,3.6425486,-2.110517,-1.7434914
296271741,296271482,0.008167399,0.09235913,0.034266777,-2.0076773,5.742717,0.45467782
296292741,296292491,-0.004314101,0.07120415,0.030800961,0.084383376,4.2970076,0.10215414
296309963,296309743,0.0010394141,0.024969066,0.030198682,-0.29940847,-5.6323075,0.37543368
296330962,296330748,-0.02165148,0.051184937,0.026666977,0.14874889,-3.128853,0.8254637
296351955,296351729,-0.023553997,0.083156094,0.025817506,0.09443547,1.9319307,1.0648559
296369379,296368987,-0.01944821,0.06617417,0.015660394,1.5467587,4.494656,-0.7518376
296390238,296390004,-0.017226461,0.0287153,0.01844766,1.491566,-0.5826392,-0.3483451
296412463,296412229,-0.017210528,0.00471956,0.01688414,0.2263059,-5.717892,0.15241754
296432217,296432004,-0.032399885,0.030620912,0.01299513,-2.1864955,-3.9450614,0.89365697
296448777,296448030,-0.024669072,0.051747493,0.009230768,1.6899997,1.0574946,-0.32262543
296470582,296470261,-0.01409523,0.023994396,0.006848974,0.74504447,-0.4180501,0.32146195
296493184,296492487,-0.030487815,-0.0307759,0.0040171775,-0.2359327,-2.525907,0.23246181
296513774,296513487,-0.043204494,-0.048847664,0.0037832032,-1.4156368,-3.6890533,0.04913274
296529850,296529615,-0.048229,-0.01619029,0.002242818,-1.3589112,1.3248013,0.1442723
296551150,296550553,-0.065341055,-0.014595088,-0.011172803,-0.25823608,3.1508272,-1.7789564
296571144,296570260,-0.047056284,-0.032945078,-0.00092766574,0.79011816,2.41174,0.53355557
296589599,296588784,-0.02871987,-0.03301811,-0.0081212465,0.059486404,0.811607,1.2989038
296611253,296611029,0.0034060697,-0.04766968,-0.020890363,2.4734747,0.7411616,-1.2500236
296633432,296633221,0.0084167225,-0.10407761,-0.012526557,1.7926109,0.49306855,1.1007295
296653226,296652985,0.021730565,-0.103653,-0.017408064,2.6753232,-0.097868755,0.24118808
296668206,296667797,0.04552101,-0.05445382,-0.025761127,5.770787,5.2434573,-1.2438425
296692039,296691253,0.010136413,-0.043242056,-0.018834086,0.54260445,1.876081,0.4270309
296712468,296712246,0.04344994,-0.028312584,-0.020429827,2.3761535,0.14896446,0.7305742
296727916,296727076,0.04102034,-0.013661902,-0.024231788,0.124816254,0.089766584,-1.2022814
296750724,296750508,0.042589057,-0.017870387,-0.019589808,-0.33355936,0.19918165,0.11131546
296772958,296772743,0.022223953,-0.020098718,-0.020295199,-1.4142023,2.4179943,-0.08204921
296790300,296790031,0.024800945,-0.05397842,-0.0161978,0.5619516,0.11353081,-0.2150066
296810022,296809795,0.017003177,-0.06748921,-0.011144107,1.1736271,-2.8472712,-0.045847557
296830994,296830768,0.019295966,-0.07806396,-0.023901073,1.060394,-2.827412,-0.7440081
296852016,296851811,0.018844994,-0.08641026,-0.017652575,-0.19814396,0.80148876,-0.49840245
296869264,296869045,0.016609807,-0.09700327,-0.01674749,0.043244686,-1.703653,-0.62912023
296890245,296890032,0.02645496,-0.06448339,-0.013903054,0.50804806,-0.5341236,-0.6174854
296911809,296911014,0.023346901,-0.032392252,-0.011534913,-0.31122583,1.8538893,-0.7104854
296934020,296933223,0.049438827,-0.01588963,-0.0153651815,1.6503332,3.8648725,-0.7133006
296951341,296950527,0.029165592,-0.034776498,-0.00541641,-0.8807005,0.53315634,0.10358326
296969323,296969054,0.0064921505,-0.015575272,-0.005521455,-3.3136907,-1.5325726,-0.11196835
296989634,296988798,0.020295024,0.014160882,-0.0062709823,0.8828602,0.33961147,0.39916033
297010011,297009808,0.020655189,0.030795822,-0.0059539024,0.41020787,2.112452,0.5530879
297030993,297030776,0.03390427,0.020493867,-0.006694881,0.48797524,0.340449,0.30392078
297052031,297051746,0.038449388,0.007864889,-0.005507602,-1.1506553,-0.9206405,0.42932793
297069265,297069070,0.049413413,0.027607737,-0.011501696,0.3933215,-0.32033142,-0.50977606
297089029,297088807,0.06725656,0.06010165,-0.011350999,2.271632,1.9083475,-0.7319789
297111262,297111043,0.06540454,0.065196075,-0.0067175184,-0.33050656,1.8864908,-0.30764922
297128516,297128308,0.06554294,0.04879594,-0.0051033655,-1.4349225,-2.221205,0.77226126
297149536,297149300,0.052123465,0.07206923,-0.0029555382,-1.0638801,-0.4035871,0.54197884
297170533,297170302,0.060103707,0.07816161,-0.0035908658,0.9758763,0.8783613,0.84287524
297190275,297190046,0.040866807,0.0559853,0.00020826329,-1.53749,-0.84382504,0.8850895
297213102,297212305,0.023498047,0.06283612,-0.0061068884,-1.7300272,-0.4581848,0.27321112
297231010,297230791,0.0077218963,0.0832558,-0.0042149285,-2.6172967,-0.64328384,-0.3992529
297252542,297251787,0.008370446,0.08397958,-0.0037153554,0.46782288,-1.9265938,-0.62653315
297273586,297272790,0.007473264,0.07349016,-0.0008770523,0.44635516,0.24016397,-0.1852352
297287819,297287611,-0.000234801,0.027373055,-0.0018488788,-0.12707056,-3.88707,-0.75044864
297311297,297311053,-0.013978109,0.02929422,0.003979336,-0.21756369,-3.9133737,-0.48544702
297332314,297332039,-0.041139014,0.054188214,0.0055633555,-2.9977858,-2.2237575,0.31213158
297355067,297354253,-0.062417462,0.03273471,0.007891174,-1.0000727,-1.5832973,0.4424555
297369469,297369057,-0.079576276,0.036761682,0.008978223,-0.80605555,1.579654,-0.079329714
297391537,297391303,-0.08650265,0.006222403,0.01211451,0.48803708,-0.8239176,0.96974367
297412523,297412281,-0.102609165,-0.008280554,0.012946738,0.30758145,-2.9635282,0.137681
297429872,297429594,-0.09469902,0.021641402,0.0070059192,1.6697477,-0.12245127,-0.4045551
297452079,297451808,-0.09951443,0.02047786,0.019154256,0.58652174,3.6934023,-0.15551066
297472070,297471565,-0.08674587,-0.0021361052,0.012402264,1.3180202,1.487298,-0.28678542
297494429,297493771,-0.092555486,-0.024638264,0.0131364595,-2.2949722,-0.8877833,0.06134217
297510042,297509824,-0.06436093,-0.005229903,0.020775804,0.9947018,-0.4991702,-0.27342862
297532261,297532038,-0.037568003,-0.0002309581,0.02158962,3.1248639,3.1351693,-0.77939105
297553292,297553038,-0.0418336,-0.022980327,0.021864282,0.14189547,4.949115,0.09227282
297569318,297569083,-0.044826128,-0.064464,0.027166141,-0.80486506,-4.3953366,-0.26987293
297590604,297590128,-0.034686167,-0.032742273,0.031416338,-0.30577475,-4.478108,0.8273291
297611705,297611189,-0.05882854,0.0020220713,0.03877726,-4.1361537,1.5473509,0.99185157
297632843,297632039,-0.029406618,-0.014467839,0.031880345,2.203111,5.224035,0.28532413
297651444,297650583,-0.012466021,-0.069986686,0.03984185,0.807907,-3.0668495,1.0796143
297670758,297670342,-0.016219132,-0.030598048,0.042919457,-1.0197445,-2.7446058,0.67145115
297691544,297691321,0.023185095,0.022671415,0.040949777,1.9309938,7.105459,0.4703574
297710599,297709850,0.009208189,-0.006780438,0.048537284,-0.15275067,3.438873,0.8830512
297731018,297730793,0.021329243,-0.0059997784,0.044915073,-0.32271913,-2.4232314,-0.41305465
297752099,297751792,0.024032768,0.0011073212,0.046100847,-1.0473045,-6.335485,0.46671826
